"store" "date" "y" "x"
1010 2006-03-14 7 0.59
1010 2006-03-15 8 0.59
1010 2006-03-16 2 0.59
1010 2006-03-17 11 0.59
1010 2006-03-18 6 0.59
1010 2006-03-19 9 0.59
1010 2006-03-20 5 0.59
1010 2006-03-21 1 0.59
1010 2006-03-22 0 0.59
1010 2006-03-24 2 0.59
1010 2006-03-25 5 0.59
1010 2006-03-26 4 0.59
1010 2006-03-27 8 0.59
1010 2006-03-28 6 0.59
1010 2006-03-29 24 0.4
1010 2006-03-30 36 0.4
1010 2006-03-31 39 0.4
1010 2006-04-01 33 0.4
1010 2006-04-02 56 0.4
1010 2006-04-03 31 0.4
1010 2006-04-04 15 0.4
1010 2006-04-05 7 0.59
1010 2006-04-06 3 0.59
1010 2006-04-07 0 0.59
1010 2006-04-08 4 0.59
1010 2006-04-09 3 0.59
1010 2006-04-10 4 0.59
1010 2006-04-11 9 0.59
1010 2006-04-12 1 0.59
1010 2006-04-13 4 0.59
1010 2006-04-14 9 0.59
1010 2006-04-15 6 0.59
1010 2006-04-16 2 0.59
1010 2006-04-17 4 0.59
1010 2006-04-18 0 0.59
1010 2006-04-19 3 0.59
1010 2006-04-20 8 0.59
1010 2006-04-21 4 0.59
1010 2006-04-22 2 0.59
1010 2006-04-23 12 0.59
1010 2006-04-24 1 0.59
1010 2006-04-25 6 0.59
1010 2006-04-26 29 0.4
1010 2006-04-27 17 0.4
1010 2006-04-28 33 0.4
1010 2006-04-29 41 0.4
1010 2006-04-30 52 0.4
1010 2006-05-01 28 0.4
1010 2006-05-02 41 0.4
1010 2006-05-03 2 0.59
1010 2006-05-04 0 0.59
1010 2006-05-05 2 0.59
1010 2006-05-06 5 0.59
1010 2006-05-07 4 0.59
1010 2006-05-08 0 0.59
1010 2006-05-09 0 0.59
1010 2006-05-10 6 0.59
1010 2006-05-11 2 0.59
1010 2006-05-12 3 0.59
1010 2006-05-13 9 0.59
1010 2006-05-14 8 0.59
1010 2006-05-15 0 0.59
1010 2006-05-17 5 0.4
1010 2006-05-18 31 0.4
1010 2006-05-19 9 0.4
1010 2006-05-20 2 0.4
1010 2006-05-21 24 0.4
1010 2006-05-22 12 0.4
1010 2006-05-23 37 0.4
1010 2006-05-24 3 0.59
1010 2006-05-25 4 0.59
1010 2006-05-26 7 0.59
1010 2006-05-27 7 0.59
1010 2006-05-28 0 0.59
1010 2006-05-29 5 0.59
1010 2006-05-30 3 0.59
1010 2006-05-31 5 0.59
1010 2006-06-01 2 0.59
1010 2006-06-02 1 0.59
1010 2006-06-03 12 0.59
1010 2006-06-04 6 0.59
1010 2006-06-05 3 0.59
1010 2006-06-06 2 0.59
1010 2006-06-07 2 0.59
1010 2006-06-08 3 0.59
1010 2006-06-09 10 0.59
1010 2006-06-10 4 0.59
1010 2006-06-11 5 0.59
1010 2006-06-12 5 0.59
1010 2006-06-13 6 0.59
1010 2006-06-14 14 0.44
1010 2006-06-15 11 0.44
1010 2006-06-16 22 0.44
1010 2006-06-17 43 0.44
1010 2006-06-18 18 0.44
1010 2006-06-19 21 0.44
1010 2006-06-20 12 0.44
1010 2006-06-21 2 0.59
1010 2006-06-22 4 0.59
1010 2006-06-23 5 0.59
1010 2006-06-24 6 0.59
1010 2006-06-25 8 0.59
1010 2006-06-26 4 0.59
1010 2006-06-27 2 0.59
1010 2006-06-28 5 0.59
1010 2006-06-29 14 0.59
1010 2006-06-30 7 0.59
1010 2006-07-01 2 0.59
1010 2006-07-02 4 0.59
1010 2006-07-03 2 0.59
1010 2006-07-04 5 0.59
1010 2006-07-05 0 0.59
1010 2006-07-06 72 0.4
1010 2006-07-07 79 0.4
1010 2006-07-08 74 0.4
1010 2006-07-09 6 0.59
1010 2006-07-10 2 0.59
1010 2006-07-11 4 0.59
1010 2006-07-12 0 0.59
1010 2006-07-13 2 0.59
1010 2006-07-14 3 0.59
1010 2006-07-15 6 0.59
1010 2006-07-16 15 0.59
1010 2006-07-17 5 0.59
1010 2006-07-18 4 0.59
1010 2006-07-19 0 0.59
1010 2006-07-20 2 0.59
1010 2006-07-21 6 0.59
1010 2006-07-22 3 0.59
1010 2006-07-23 12 0.59
1010 2006-07-24 5 0.59
1010 2006-07-25 4 0.59
1010 2006-07-26 0 0.59
1010 2006-07-27 2 0.59
1010 2006-07-28 7 0.59
1010 2006-07-29 4 0.59
1010 2006-07-30 9 0.59
1010 2006-07-31 2 0.59
1010 2006-08-01 1 0.59
1010 2006-08-02 4 0.59
1010 2006-08-03 2 0.59
1010 2006-08-04 1 0.59
1010 2006-08-05 8 0.59
1010 2006-08-06 5 0.59
1010 2006-08-07 4 0.59
1010 2006-08-10 6 0.59
1010 2006-08-11 0 0.59
1010 2006-08-12 5 0.59
1010 2006-08-13 11 0.59
1010 2006-08-14 7 0.59
1010 2006-08-15 8 0.59
1010 2006-08-16 8 0.59
1010 2006-08-17 6 0.59
1010 2006-08-18 3 0.59
1010 2006-08-19 8 0.59
1010 2006-08-20 12 0.59
1010 2006-08-21 2 0.59
1010 2006-08-22 2 0.59
1010 2006-08-23 2 0.59
1010 2006-08-24 0 0.59
1010 2006-08-25 3 0.59
1010 2006-08-26 7 0.59
1010 2006-08-27 8 0.59
1010 2006-08-28 7 0.59
1010 2006-08-29 8 0.59
1010 2006-08-30 7 0.59
1010 2006-08-31 4 0.59
1010 2006-09-01 9 0.59
1010 2006-09-02 1 0.59
1010 2006-09-03 8 0.59
1010 2006-09-04 6 0.59
1010 2006-09-05 6 0.59
1010 2006-09-06 0 0.59
1010 2006-09-07 2 0.59
1010 2006-09-08 3 0.59
1010 2006-09-09 3 0.59
1010 2006-09-10 4 0.59
1010 2006-09-11 4 0.59
1010 2006-09-12 0 0.59
1010 2006-09-13 2 0.59
1010 2006-09-14 5 0.59
1010 2006-09-15 1 0.59
1010 2006-09-16 4 0.59
1010 2006-09-17 4 0.59
1010 2006-09-19 0 0.59
1010 2006-09-20 5 0.59
1010 2006-09-21 2 0.59
1010 2006-09-22 8 0.59
1010 2006-09-23 6 0.59
1010 2006-09-24 12 0.59
1010 2006-09-25 1 0.59
1010 2006-09-26 0 0.59
1010 2006-09-27 10 0.59
1010 2006-09-28 0 0.59
1010 2006-09-29 7 0.59
1010 2006-09-30 4 0.59
1010 2006-10-01 4 0.59
1010 2006-10-02 0 0.59
1010 2006-10-03 2 0.59
1010 2006-10-04 23 0.38
1010 2006-10-05 35 0.38
1010 2006-10-06 39 0.38
1010 2006-10-07 23 0.38
1010 2006-10-08 47 0.38
1010 2006-10-09 40 0.38
1010 2006-10-10 26 0.38
1010 2006-10-11 25 0.38
1010 2006-10-12 20 0.38
1010 2006-10-13 23 0.38
1010 2006-10-14 25 0.38
1010 2006-10-15 43 0.38
1010 2006-10-17 31 0.38
1010 2006-10-18 4 0.59
1010 2006-10-19 2 0.59
1010 2006-10-20 3 0.59
1010 2006-10-21 1 0.59
1010 2006-10-22 24 0.59
1010 2006-10-23 1 0.59
1010 2006-10-24 8 0.59
1010 2006-10-25 4 0.59
1010 2006-10-26 4 0.59
1010 2006-10-27 4 0.59
1010 2006-10-28 10 0.59
1010 2006-10-29 11 0.59
1010 2006-10-31 5 0.59
1010 2006-11-01 4 0.59
1010 2006-11-02 7 0.59
1010 2006-11-03 7 0.59
1010 2006-11-04 1 0.59
1010 2006-11-05 15 0.59
1010 2006-11-06 0 0.59
1010 2006-11-07 3 0.59
1010 2006-11-08 4 0.59
1010 2006-11-09 5 0.59
1010 2006-11-10 7 0.5
1010 2006-11-11 9 0.5
1010 2006-11-12 6 0.5
1010 2006-11-14 10 0.5
1010 2006-11-15 19 0.44
1010 2006-11-16 17 0.44
1010 2006-11-17 31 0.44
1010 2006-11-18 23 0.44
1010 2006-11-19 55 0.44
1010 2006-11-20 17 0.44
1010 2006-11-21 32 0.44
1010 2006-11-22 58 0.44
1010 2006-11-23 36 0.44
1010 2006-11-24 57 0.44
1010 2006-11-25 8 0.44
1010 2006-11-26 13 0.44
1010 2006-11-27 28 0.44
1010 2006-11-28 7 0.4
1010 2006-11-29 55 0.4
1010 2006-11-30 42 0.4
1010 2006-12-01 33 0.4
1010 2006-12-02 32 0.4
1010 2006-12-03 62 0.4
1010 2006-12-04 51 0.5
1010 2006-12-05 26 0.5
1010 2006-12-06 15 0.5
1010 2006-12-07 10 0.5
1010 2006-12-08 13 0.5
1010 2006-12-09 17 0.5
1010 2006-12-10 19 0.59
1010 2006-12-11 40 0.59
1010 2006-12-12 5 0.59
1010 2006-12-13 0 0.59
1010 2006-12-14 2 0.59
1010 2006-12-15 2 0.59
1010 2006-12-16 11 0.59
1010 2006-12-17 8 0.59
1010 2006-12-18 6 0.59
1010 2006-12-19 4 0.59
1010 2006-12-20 10 0.59
1010 2006-12-21 11 0.59
1010 2006-12-22 2 0.59
1010 2006-12-23 2 0.59
1010 2006-12-24 11 0.59
1010 2006-12-25 0 0.59
1010 2006-12-26 8 0.59
1010 2006-12-27 7 0.59
1010 2006-12-28 3 0.59
1010 2006-12-29 3 0.59
1010 2006-12-30 8 0.59
1010 2006-12-31 1 0.59
1010 2007-01-01 7 0.59
1010 2007-01-02 4 0.59
1010 2007-01-03 9 0.59
1010 2007-01-04 4 0.59
1010 2007-01-05 2 0.59
1010 2007-01-06 8 0.59
1010 2007-01-07 9 0.59
1010 2007-01-08 3 0.59
1010 2007-01-09 0 0.59
1010 2007-01-10 0 0.59
1010 2007-01-11 15 0.59
1010 2007-01-12 2 0.59
1010 2007-01-13 2 0.59
1010 2007-01-14 7 0.59
1010 2007-01-15 4 0.59
1010 2007-01-16 7 0.59
1010 2007-01-17 1 0.59
1010 2007-01-18 2 0.59
1010 2007-01-19 12 0.59
1010 2007-01-20 8 0.59
1010 2007-01-21 9 0.59
1010 2007-01-22 2 0.59
1010 2007-01-23 3 0.59
1010 2007-01-24 5 0.59
1010 2007-01-25 168 0.33
1010 2007-01-26 141 0.33
1010 2007-01-27 87 0.33
1010 2007-01-28 34 0.5
1010 2007-01-29 4 0.5
1010 2007-01-30 11 0.5
1010 2007-01-31 19 0.5
1010 2007-02-01 2 0.59
1010 2007-02-02 3 0.59
1010 2007-02-03 12 0.59
1010 2007-02-04 0 0.59
1010 2007-02-05 2 0.59
1010 2007-02-06 1 0.59
1010 2007-02-07 1 0.59
1010 2007-02-08 7 0.59
1010 2007-02-09 1 0.59
1010 2007-02-10 4 0.59
1010 2007-02-11 15 0.59
1010 2007-02-12 0 0.59
1010 2007-02-13 5 0.59
1010 2007-02-14 6 0.59
1010 2007-02-15 4 0.59
1010 2007-02-16 8 0.59
1010 2007-02-17 6 0.59
1010 2007-02-20 0 0.59
1010 2007-02-21 0 0.59
1010 2007-02-22 11 0.59
1010 2007-02-23 9 0.59
1010 2007-02-24 2 0.59
1010 2007-02-25 3 0.59
1010 2007-02-26 13 0.59
1010 2007-02-27 15 0.59
1010 2007-02-28 3 0.59
1010 2007-03-01 10 0.59
1010 2007-03-02 0 0.59
1010 2007-03-03 2 0.59
1010 2007-03-04 10 0.59
1010 2007-03-05 16 0.59
1010 2007-03-06 0 0.59
1010 2007-03-07 1 0.59
1010 2007-03-08 7 0.59
1010 2007-03-09 4 0.59
1010 2007-03-10 9 0.59
1010 2007-03-11 22 0.59
1010 2007-03-12 0 0.59
1010 2007-03-13 7 0.59
1010 2007-03-14 19 0.4
1010 2007-03-15 46 0.4
1010 2007-03-16 55 0.4
1010 2007-03-17 34 0.4
1010 2007-03-18 60 0.4
1010 2007-03-19 22 0.4
1010 2007-03-20 46 0.4
1010 2007-03-21 0 0.59
1010 2007-03-22 7 0.59
1010 2007-03-23 3 0.59
1010 2007-03-24 8 0.59
1010 2007-03-25 7 0.59
1010 2007-03-26 3 0.59
1010 2007-03-27 8 0.59
1010 2007-03-28 4 0.59
1010 2007-03-29 0 0.59
1010 2007-03-30 4 0.59
1010 2007-03-31 6 0.59
1010 2007-04-01 7 0.59
1010 2007-04-02 3 0.59
1010 2007-04-03 6 0.59
1010 2007-04-04 6 0.59
1010 2007-04-05 25 0.59
1010 2007-04-06 4 0.59
1010 2007-04-07 22 0.59
1010 2007-04-08 1 0.59
1010 2007-04-09 5 0.59
1010 2007-04-10 4 0.59
1010 2007-04-11 49 0.38
1010 2007-04-12 58 0.38
1010 2007-04-13 110 0.38
1010 2007-04-14 52 0.38
1010 2007-04-15 40 0.38
1010 2007-04-16 27 0.38
1010 2007-04-17 22 0.38
1010 2007-04-18 0 0.59
1010 2007-04-19 8 0.59
1010 2007-04-20 4 0.59
1010 2007-04-21 12 0.59
1010 2007-04-22 14 0.59
1010 2007-04-23 1 0.59
1010 2007-04-24 7 0.59
1010 2007-04-25 16 0.59
1010 2007-04-26 3 0.59
1010 2007-04-27 4 0.59
1010 2007-04-28 3 0.59
1010 2007-04-29 14 0.59
1010 2007-04-30 6 0.59
1010 2007-05-01 12 0.59
1010 2007-05-02 13 0.44
1010 2007-05-03 11 0.44
1010 2007-05-04 25 0.44
1010 2007-05-05 39 0.44
1010 2007-05-06 52 0.44
1010 2007-05-07 8 0.44
1010 2007-05-08 9 0.44
1010 2007-05-09 8 0.59
1010 2007-05-10 0 0.59
1010 2007-05-11 6 0.59
1010 2007-05-12 3 0.59
1010 2007-05-13 4 0.59
1010 2007-05-14 2 0.59
1010 2007-05-15 0 0.59
1010 2007-05-16 6 0.59
1010 2007-05-17 20 0.59
1010 2007-05-18 2 0.59
1010 2007-05-19 0 0.59
1010 2007-05-20 13 0.59
1010 2007-05-21 7 0.59
1010 2007-05-22 7 0.59
1010 2007-05-23 0 0.59
1010 2007-05-24 12 0.59
1010 2007-05-25 2 0.59
1010 2007-05-26 2 0.59
1010 2007-05-27 9 0.59
1010 2007-05-28 5 0.59
1010 2007-05-29 6 0.59
1010 2007-05-30 3 0.59
1010 2007-05-31 5 0.59
1010 2007-06-01 7 0.59
1010 2007-06-02 0 0.59
1010 2007-06-03 4 0.59
1010 2007-06-04 0 0.59
1010 2007-06-05 3 0.59
1010 2007-06-06 0 0.59
1010 2007-06-07 7 0.59
1010 2007-06-08 3 0.59
1010 2007-06-09 8 0.59
1010 2007-06-10 7 0.59
1010 2007-06-11 4 0.59
1010 2007-06-12 4 0.59
1010 2007-06-13 2 0.59
1010 2007-06-14 2 0.59
1010 2007-06-15 9 0.59
1010 2007-06-16 5 0.59
1010 2007-06-17 5 0.59
1010 2007-06-18 6 0.59
1010 2007-06-19 2 0.59
1010 2007-06-20 3 0.59
1010 2007-06-21 2 0.59
1010 2007-06-22 2 0.59
1010 2007-06-23 1 0.59
1010 2007-06-24 6 0.59
1010 2007-06-25 2 0.59
1010 2007-06-26 0 0.59
1010 2007-06-27 8 0.59
1010 2007-06-28 2 0.59
1010 2007-06-29 2 0.59
1010 2007-06-30 3 0.59
1010 2007-07-01 4 0.59
1010 2007-07-02 5 0.65
1010 2007-07-03 4 0.65
1010 2007-07-04 31 0.39
1010 2007-07-05 45 0.39
1010 2007-07-06 31 0.39
1010 2007-07-07 56 0.39
1010 2007-07-08 25 0.39
1010 2007-07-09 39 0.39
1010 2007-07-10 30 0.39
1010 2007-07-11 8 0.65
1010 2007-07-12 2 0.65
1010 2007-07-13 0 0.65
1010 2007-07-14 4 0.65
1010 2007-07-15 1 0.65
1010 2007-07-16 0 0.65
1010 2007-07-17 4 0.65
1010 2007-07-18 2 0.65
1010 2007-07-19 0 0.65
1010 2007-07-20 12 0.65
1010 2007-07-21 0 0.65
1010 2007-07-22 7 0.65
1010 2007-07-23 6 0.65
1010 2007-07-24 3 0.65
1010 2007-07-25 0 0.65
1010 2007-07-26 4 0.65
1010 2007-07-27 3 0.65
1010 2007-07-28 4 0.65
1010 2007-07-29 2 0.65
1010 2007-07-30 0 0.65
1010 2007-07-31 4 0.65
1010 2007-08-01 0 0.65
1010 2007-08-02 2 0.65
1010 2007-08-03 5 0.65
1010 2007-08-04 4 0.65
1010 2007-08-05 5 0.65
1010 2007-08-06 1 0.65
1010 2007-08-07 2 0.65
1010 2007-08-08 0 0.65
1010 2007-08-09 0 0.65
1010 2007-08-10 3 0.65
1010 2007-08-11 6 0.65
1010 2007-08-12 3 0.65
1010 2007-08-13 0 0.65
1010 2007-08-14 0 0.65
1010 2007-08-15 5 0.65
1010 2007-08-16 6 0.65
1010 2007-08-17 7 0.65
1010 2007-08-18 1 0.65
1010 2007-08-19 2 0.65
1010 2007-08-20 2 0.65
1010 2007-08-21 3 0.65
1010 2007-08-22 0 0.65
1010 2007-08-23 7 0.65
1010 2007-08-24 6 0.65
1010 2007-08-27 0 0.65
1010 2007-08-28 3 0.65
1010 2007-08-29 8 0.65
1010 2007-08-30 4 0.65
1010 2007-08-31 6 0.65
1010 2007-09-01 6 0.65
1010 2007-09-02 5 0.65
1010 2007-09-03 7 0.65
1010 2007-09-04 4 0.65
1010 2007-09-05 24 0.44
1010 2007-09-06 36 0.44
1010 2007-09-07 35 0.44
1010 2007-09-08 24 0.44
1010 2007-09-09 20 0.44
1010 2007-09-10 12 0.44
1010 2007-09-11 16 0.44
1010 2007-09-12 6 0.44
1010 2007-09-13 23 0.44
1010 2007-09-14 50 0.44
1010 2007-09-15 23 0.44
1010 2007-09-16 38 0.44
1010 2007-09-17 23 0.44
1010 2007-09-18 22 0.44
1010 2007-09-19 4 0.65
1010 2007-09-20 6 0.65
1010 2007-09-21 4 0.65
1010 2007-09-22 16 0.65
1010 2007-09-23 15 0.65
1010 2007-09-24 0 0.65
1010 2007-09-25 6 0.65
1010 2007-09-26 2 0.65
1010 2007-09-27 4 0.65
1010 2007-09-28 2 0.65
1010 2007-09-29 3 0.65
1010 2007-09-30 9 0.65
1011 2005-10-03 0 0.59
1011 2005-10-04 0 0.59
1011 2005-10-05 3 0.59
1011 2005-10-06 2 0.59
1011 2005-10-07 0 0.59
1011 2005-10-09 4 0.59
1011 2005-10-10 2 0.59
1011 2005-10-11 0 0.59
1011 2005-10-12 2 0.59
1011 2005-10-13 6 0.59
1011 2005-10-14 0 0.59
1011 2005-10-15 0 0.59
1011 2005-10-16 6 0.59
1011 2005-10-17 0 0.59
1011 2005-10-18 0 0.59
1011 2005-10-19 2 0.59
1011 2005-10-20 0 0.59
1011 2005-10-21 0 0.59
1011 2005-10-22 0 0.59
1011 2005-10-23 0 0.59
1011 2005-10-24 0 0.59
1011 2005-10-25 0 0.59
1011 2005-10-26 4 0.4
1011 2005-10-27 3 0.4
1011 2005-10-28 3 0.4
1011 2005-10-29 2 0.4
1011 2005-10-30 7 0.4
1011 2005-10-31 2 0.4
1011 2005-11-01 13 0.4
1011 2005-11-02 12 0.4
1011 2005-11-03 2 0.55
1011 2005-11-04 4 0.55
1011 2005-11-05 0 0.55
1011 2005-11-07 2 0.55
1011 2005-11-08 1 0.55
1011 2005-11-09 5 0.55
1011 2005-11-10 0 0.55
1011 2005-11-11 1 0.55
1011 2005-11-12 0 0.55
1011 2005-11-13 2 0.55
1011 2005-11-14 3 0.55
1011 2005-11-15 0 0.55
1011 2005-11-16 0 0.55
1011 2005-11-17 0 0.55
1011 2005-11-18 2 0.55
1011 2005-11-19 4 0.55
1011 2005-11-20 7 0.55
1011 2005-11-21 2 0.55
1011 2005-11-22 2 0.55
1011 2005-11-23 15 0.55
1011 2005-11-24 0 0.55
1011 2005-11-25 0 0.55
1011 2005-11-26 3 0.55
1011 2005-11-27 7 0.55
1011 2005-11-28 2 0.55
1011 2005-11-29 2 0.55
1011 2005-11-30 12 0.55
1011 2005-12-01 2 0.55
1011 2005-12-02 3 0.55
1011 2005-12-03 8 0.55
1011 2005-12-04 11 0.55
1011 2005-12-05 7 0.55
1011 2005-12-06 2 0.55
1011 2005-12-07 1 0.55
1011 2005-12-08 2 0.55
1011 2005-12-09 3 0.55
1011 2005-12-10 1 0.55
1011 2005-12-11 4 0.55
1011 2005-12-12 0 0.55
1011 2005-12-13 4 0.55
1011 2005-12-14 5 0.4
1011 2005-12-15 9 0.4
1011 2005-12-16 21 0.4
1011 2005-12-17 16 0.4
1011 2005-12-18 24 0.4
1011 2005-12-19 22 0.4
1011 2005-12-20 7 0.4
1011 2005-12-21 17 0.4
1011 2005-12-22 19 0.4
1011 2005-12-23 6 0.4
1011 2005-12-24 30 0.4
1011 2005-12-26 10 0.4
1011 2005-12-27 21 0.4
1011 2005-12-28 7 0.4
1011 2005-12-29 4 0.55
1011 2005-12-30 2 0.55
1011 2005-12-31 1 0.55
1011 2006-01-01 3 0.55
1011 2006-01-02 9 0.55
1011 2006-01-03 0 0.55
1011 2006-01-04 12 0.55
1011 2006-01-05 2 0.55
1011 2006-01-06 4 0.55
1011 2006-01-07 4 0.55
1011 2006-01-08 17 0.55
1011 2006-01-09 8 0.55
1011 2006-01-10 1 0.55
1011 2006-01-11 0 0.55
1011 2006-01-12 3 0.55
1011 2006-01-13 7 0.55
1011 2006-01-14 6 0.55
1011 2006-01-15 1 0.55
1011 2006-01-16 7 0.55
1011 2006-01-17 6 0.55
1011 2006-01-18 8 0.55
1011 2006-01-19 1 0.55
1011 2006-01-20 2 0.55
1011 2006-01-21 5 0.55
1011 2006-01-22 0 0.55
1011 2006-01-23 5 0.55
1011 2006-01-24 2 0.55
1011 2006-01-25 2 0.55
1011 2006-01-26 6 0.55
1011 2006-01-27 2 0.55
1011 2006-01-28 0 0.55
1011 2006-01-29 5 0.55
1011 2006-01-30 1 0.55
1011 2006-01-31 2 0.55
1011 2006-02-01 0 0.55
1011 2006-02-02 0 0.55
1011 2006-02-03 3 0.55
1011 2006-02-04 18 0.55
1011 2006-02-05 12 0.55
1011 2006-02-07 0 0.55
1011 2006-02-08 0 0.69
1011 2006-02-09 0 0.69
1011 2006-02-10 6 0.69
1011 2006-02-11 0 0.69
1011 2006-02-12 10 0.69
1011 2006-02-13 2 0.69
1011 2006-02-14 4 0.69
1011 2006-02-15 7 0.4
1011 2006-02-16 6 0.4
1011 2006-02-17 29 0.4
1011 2006-02-18 19 0.4
1011 2006-02-19 12 0.4
1011 2006-02-20 18 0.4
1011 2006-02-21 18 0.4
1011 2006-02-22 6 0.4
1011 2006-02-23 2 0.77
1011 2006-02-24 0 0.77
1011 2006-02-25 0 0.77
1011 2006-02-26 8 0.77
1011 2006-02-27 0 0.77
1011 2006-02-28 4 0.77
1011 2006-03-01 5 0.77
1011 2006-03-02 0 0.77
1011 2006-03-03 0 0.77
1011 2006-03-04 1 0.77
1011 2006-03-05 4 0.77
1011 2006-03-06 2 0.77
1011 2006-03-07 10 0.4
1011 2006-03-08 1 0.4
1011 2006-03-09 2 0.4
1011 2006-03-10 13 0.4
1011 2006-03-11 6 0.4
1011 2006-03-12 2 0.4
1011 2006-03-13 0 0.77
1011 2006-03-14 0 0.77
1011 2006-03-15 0 0.77
1011 2006-03-16 2 0.77
1011 2006-03-17 3 0.77
1011 2006-03-18 2 0.77
1011 2006-03-19 0 0.77
1011 2006-03-20 5 0.77
1011 2006-03-21 0 0.77
1011 2006-03-22 0 0.77
1011 2006-03-23 0 0.77
1011 2006-03-24 2 0.77
1011 2006-03-25 2 0.77
1011 2006-03-26 13 0.77
1011 2006-03-27 2 0.77
1011 2006-03-28 3 0.77
1011 2006-03-29 10 0.4
1011 2006-03-30 12 0.4
1011 2006-03-31 40 0.4
1011 2006-04-01 41 0.4
1011 2006-04-02 19 0.4
1011 2006-04-03 9 0.4
1011 2006-04-04 21 0.4
1011 2006-04-05 20 0.4
1011 2006-04-06 2 0.77
1011 2006-04-07 4 0.77
1011 2006-04-08 2 0.77
1011 2006-04-09 6 0.77
1011 2006-04-10 0 0.77
1011 2006-04-11 0 0.77
1011 2006-04-12 0 0.77
1011 2006-04-13 0 0.77
1011 2006-04-14 1 0.77
1011 2006-04-15 11 0.77
1011 2006-04-16 0 0.77
1011 2006-04-17 0 0.77
1011 2006-04-18 0 0.77
1011 2006-04-19 4 0.77
1011 2006-04-20 3 0.77
1011 2006-04-21 2 0.77
1011 2006-04-22 7 0.77
1011 2006-04-23 3 0.77
1011 2006-04-24 4 0.77
1011 2006-04-25 1 0.77
1011 2006-04-26 3 0.4
1011 2006-04-27 3 0.4
1011 2006-04-28 24 0.4
1011 2006-04-29 15 0.4
1011 2006-04-30 14 0.4
1011 2006-05-01 9 0.4
1011 2006-05-02 18 0.4
1011 2006-05-03 0 0.4
1011 2006-05-04 0 0.77
1011 2006-05-05 1 0.77
1011 2006-05-06 4 0.77
1011 2006-05-07 5 0.77
1011 2006-05-08 0 0.77
1011 2006-05-09 0 0.77
1011 2006-05-10 0 0.77
1011 2006-05-11 1 0.77
1011 2006-05-12 4 0.77
1011 2006-05-13 4 0.77
1011 2006-05-14 5 0.77
1011 2006-05-15 4 0.77
1011 2006-05-16 2 0.77
1011 2006-05-17 6 0.4
1011 2006-05-18 11 0.4
1011 2006-05-19 7 0.4
1011 2006-05-20 27 0.4
1011 2006-05-21 27 0.4
1011 2006-05-22 4 0.4
1011 2006-05-23 3 0.4
1011 2006-05-24 13 0.4
1011 2006-05-25 0 0.77
1011 2006-05-26 0 0.77
1011 2006-05-30 1 0.77
1011 2006-05-31 0 0.77
1011 2006-06-01 0 0.77
1011 2006-06-02 0 0.77
1011 2006-06-03 2 0.77
1011 2006-06-04 0 0.77
1011 2006-06-05 0 0.77
1011 2006-06-06 1 0.77
1011 2006-06-07 10 0.77
1011 2006-06-08 2 0.77
1011 2006-06-09 0 0.77
1011 2006-06-10 0 0.77
1011 2006-06-11 0 0.77
1011 2006-06-12 0 0.77
1011 2006-06-13 0 0.77
1011 2006-06-14 0 0.44
1011 2006-06-15 8 0.44
1011 2006-06-16 22 0.44
1011 2006-06-17 9 0.44
1011 2006-06-18 8 0.44
1011 2006-06-19 6 0.44
1011 2006-06-20 7 0.44
1011 2006-06-21 6 0.44
1011 2006-06-22 1 0.77
1011 2006-06-23 0 0.77
1011 2006-06-24 5 0.77
1011 2006-06-25 3 0.77
1011 2006-06-26 0 0.77
1011 2006-06-27 0 0.77
1011 2006-06-28 0 0.77
1011 2006-06-29 0 0.77
1011 2006-06-30 3 0.77
1011 2006-07-01 0 0.77
1011 2006-07-02 3 0.77
1011 2006-07-03 1 0.77
1011 2006-07-04 0 0.77
1011 2006-07-05 0 0.77
1011 2006-07-06 9 0.4
1011 2006-07-07 39 0.4
1011 2006-07-08 36 0.4
1011 2006-07-09 2 0.77
1011 2006-07-10 2 0.77
1011 2006-07-11 0 0.77
1011 2006-07-12 5 0.77
1011 2006-07-13 4 0.77
1011 2006-07-14 2 0.77
1011 2006-07-15 2 0.77
1011 2006-07-16 2 0.77
1011 2006-07-17 0 0.77
1011 2006-07-19 0 0.77
1011 2006-07-20 0 0.77
1011 2006-07-21 0 0.77
1011 2006-07-22 2 0.77
1011 2006-07-23 6 0.77
1011 2006-07-24 3 0.77
1011 2006-07-25 2 0.77
1011 2006-07-26 3 0.77
1011 2006-07-27 3 0.77
1011 2006-07-28 1 0.77
1011 2006-07-29 0 0.77
1011 2006-07-30 2 0.77
1011 2006-07-31 8 0.77
1011 2006-08-01 0 0.77
1011 2006-08-02 6 0.77
1011 2006-08-03 0 0.77
1011 2006-08-04 5 0.77
1011 2006-08-05 0 0.77
1011 2006-08-06 5 0.77
1011 2006-08-07 2 0.77
1011 2006-08-08 0 0.77
1011 2006-08-10 3 0.77
1011 2006-08-11 0 0.77
1011 2006-08-12 0 0.77
1011 2006-08-13 8 0.77
1011 2006-08-14 2 0.77
1011 2006-08-15 1 0.77
1011 2006-08-16 1 0.77
1011 2006-08-17 0 0.77
1011 2006-08-18 0 0.77
1011 2006-08-19 8 0.77
1011 2006-08-20 4 0.77
1011 2006-08-21 0 0.77
1011 2006-08-22 1 0.77
1011 2006-08-23 2 0.77
1011 2006-08-24 0 0.77
1011 2006-08-25 0 0.77
1011 2006-08-26 2 0.77
1011 2006-08-27 3 0.77
